word,frequency,Lg10WF
confidants,6.033842616467242e-8,0.6021
configurating,2.011280872155747e-8,0.301
confinements,2.011280872155747e-8,0.301
confiscatory,2.011280872155747e-8,0.301
confiture,2.011280872155747e-8,0.301
conflictual,2.011280872155747e-8,0.301
confluent,2.011280872155747e-8,0.301
conflux,2.011280872155747e-8,0.301
confocal,2.011280872155747e-8,0.301
conformance,2.011280872155747e-8,0.301
conformational,2.011280872155747e-8,0.301
conformism,2.011280872155747e-8,0.301
confrere,2.011280872155747e-8,0.301
confucianism,4.022561744311494e-8,0.4771
confucians,2.011280872155747e-8,0.301
confuser,2.011280872155747e-8,0.301
confusers,8.045123488622989e-8,0.699
congeals,2.011280872155747e-8,0.301
congelation,2.011280872155747e-8,0.301
congeners,2.011280872155747e-8,0.301
congest,2.011280872155747e-8,0.301
conglomerations,2.011280872155747e-8,0.301
congolese,4.022561744311494e-8,0.4771
congregates,2.011280872155747e-8,0.301
congreve,2.011280872155747e-8,0.301
congruity,2.011280872155747e-8,0.301
conidial,2.011280872155747e-8,0.301
conifers,2.011280872155747e-8,0.301
conine,8.045123488622989e-8,0.699
coning,2.011280872155747e-8,0.301
conjectural,2.011280872155747e-8,0.301
conjugates,2.011280872155747e-8,0.301
conjugation,2.011280872155747e-8,0.301
conjuror,2.011280872155747e-8,0.301
conkers,2.011280872155747e-8,0.301
connectible,2.011280872155747e-8,0.301
connex,2.815793221018046e-7,1.1761
connexions,2.011280872155747e-8,0.301
conniptions,2.011280872155747e-8,0.301
connivance,2.011280872155747e-8,0.301
connivers,2.011280872155747e-8,0.301
connives,2.011280872155747e-8,0.301
conquerer,2.011280872155747e-8,0.301
conscientiousness,2.011280872155747e-8,0.301
conscripting,2.011280872155747e-8,0.301
consecrates,2.011280872155747e-8,0.301
consensually,2.011280872155747e-8,0.301
conservationists,2.011280872155747e-8,0.301
conservatism,2.011280872155747e-8,0.301
conservatorium,2.011280872155747e-8,0.301
conservators,2.011280872155747e-8,0.301
conservatorship,2.011280872155747e-8,0.301
conserves,2.011280872155747e-8,0.301
considerately,2.011280872155747e-8,0.301
consignments,2.011280872155747e-8,0.301
consignor,2.011280872155747e-8,0.301
consistence,2.011280872155747e-8,0.301
consolidates,2.011280872155747e-8,0.301
consolidators,2.011280872155747e-8,0.301
consortia,2.011280872155747e-8,0.301
conspirer,2.011280872155747e-8,0.301
const,2.011280872155747e-8,0.301
constances,4.022561744311494e-8,0.4771
constituencies,2.011280872155747e-8,0.301
constitutionals,4.022561744311494e-8,0.4771
constr,2.011280872155747e-8,0.301
constructionist,2.011280872155747e-8,0.301
constructor,4.022561744311494e-8,0.4771
construes,2.011280872155747e-8,0.301
consubstantiation,2.011280872155747e-8,0.301
consuls,2.011280872155747e-8,0.301
consulto,2.011280872155747e-8,0.301
consumated,2.011280872155747e-8,0.301
consumation,2.011280872155747e-8,0.301
consummately,2.011280872155747e-8,0.301
consummates,2.011280872155747e-8,0.301
consummations,2.011280872155747e-8,0.301
consumptive,2.011280872155747e-8,0.301
consumptives,2.011280872155747e-8,0.301
contagions,2.011280872155747e-8,0.301
contagiously,2.011280872155747e-8,0.301
contaminative,2.011280872155747e-8,0.301
contd,2.011280872155747e-8,0.301
contemned,2.011280872155747e-8,0.301
contemporaneously,2.011280872155747e-8,0.301
contemporize,2.011280872155747e-8,0.301
contemptibly,2.011280872155747e-8,0.301
contestable,2.011280872155747e-8,0.301
contester,2.011280872155747e-8,0.301
contexts,2.011280872155747e-8,0.301
contextualized,2.011280872155747e-8,0.301
contextually,2.011280872155747e-8,0.301
continentals,2.011280872155747e-8,0.301
continuations,2.011280872155747e-8,0.301
continuums,2.011280872155747e-8,0.301
conto,2.011280872155747e-8,0.301
contorting,2.011280872155747e-8,0.301
contortionists,2.011280872155747e-8,0.301
contr,2.011280872155747e-8,0.301
contracture,2.011280872155747e-8,0.301
contrails,2.011280872155747e-8,0.301
contraries,2.011280872155747e-8,0.301
contravene,2.011280872155747e-8,0.301
contributable,2.011280872155747e-8,0.301
contritely,2.011280872155747e-8,0.301
contriteness,2.011280872155747e-8,0.301
contriver,2.011280872155747e-8,0.301
controled,2.011280872155747e-8,0.301
controlment,2.011280872155747e-8,0.301
controversially,2.011280872155747e-8,0.301
controverted,2.011280872155747e-8,0.301
contumely,2.011280872155747e-8,0.301
contused,2.011280872155747e-8,0.301
contusing,2.011280872155747e-8,0.301
convalesced,2.011280872155747e-8,0.301
convalesces,2.011280872155747e-8,0.301
convector,2.011280872155747e-8,0.301
conveniency,2.011280872155747e-8,0.301
conversable,2.011280872155747e-8,0.301
conversationalists,2.011280872155747e-8,0.301
converses,2.011280872155747e-8,0.301
conversi,2.011280872155747e-8,0.301
convertable,2.011280872155747e-8,0.301
convocations,2.011280872155747e-8,0.301
convoluting,2.011280872155747e-8,0.301
convolution,2.011280872155747e-8,0.301
convulses,2.011280872155747e-8,0.301
cony,2.011280872155747e-8,0.301
cooed,2.011280872155747e-8,0.301
cooer,2.011280872155747e-8,0.301
cooey,2.011280872155747e-8,0.301
cookers,2.011280872155747e-8,0.301
cookhouse,2.011280872155747e-8,0.301
cooky,2.011280872155747e-8,0.301
coombes,1.407896610509023e-7,0.9031
coonhounds,2.011280872155747e-8,0.301
coonskins,2.011280872155747e-8,0.301
cooperatives,2.011280872155747e-8,0.301
cooperator,2.011280872155747e-8,0.301
cooping,2.011280872155747e-8,0.301
coops,2.011280872155747e-8,0.301
coopted,2.011280872155747e-8,0.301
cootch,2.011280872155747e-8,0.301
coots,2.011280872155747e-8,0.301
cooty,2.011280872155747e-8,0.301
copepods,2.011280872155747e-8,0.301
coper,4.022561744311494e-8,0.4771
copernican,1.8101527849401724e-7,1.0
copernicans,2.011280872155747e-8,0.301
copes,2.011280872155747e-8,0.301
copout,2.011280872155747e-8,0.301
copperbottom,2.212408959371322e-7,1.0792
copperplate,2.011280872155747e-8,0.301
coprocessors,2.011280872155747e-8,0.301
coproducer,2.011280872155747e-8,0.301
coprophilia,4.022561744311494e-8,0.4771
coptic,2.011280872155747e-8,0.301
copula,2.011280872155747e-8,0.301
copulated,2.011280872155747e-8,0.301
copulates,2.011280872155747e-8,0.301
copulations,2.011280872155747e-8,0.301
copulative,2.011280872155747e-8,0.301
copycatted,2.011280872155747e-8,0.301
copycatting,4.022561744311494e-8,0.4771
copyhold,2.011280872155747e-8,0.301
copyist,1.2067685232934484e-7,0.8451
copyrights,2.011280872155747e-8,0.301
copywriters,2.011280872155747e-8,0.301
coquettish,2.011280872155747e-8,0.301
coquin,2.011280872155747e-8,0.301
coracobrachialis,2.011280872155747e-8,0.301
coraggio,2.011280872155747e-8,0.301
coran,2.011280872155747e-8,0.301
cordage,1.0056404360778735e-7,0.7782
corded,2.011280872155747e-8,0.301
corder,2.011280872155747e-8,0.301
cordilleras,2.011280872155747e-8,0.301
cording,2.011280872155747e-8,0.301
cordite,6.033842616467242e-8,0.6021
cordons,2.011280872155747e-8,0.301
cordovan,2.011280872155747e-8,0.301
cordyline,2.011280872155747e-8,0.301
cored,2.011280872155747e-8,0.301
coregent,6.033842616467242e-8,0.6021
corgi,2.011280872155747e-8,0.301
coriaceous,2.011280872155747e-8,0.301
cormorants,2.011280872155747e-8,0.301
corncobs,1.8101527849401724e-7,1.0
corncracker,2.011280872155747e-8,0.301
corncrib,2.011280872155747e-8,0.301
cornel,2.011280872155747e-8,0.301
cornhusks,2.011280872155747e-8,0.301
cornier,2.011280872155747e-8,0.301
cornstalks,2.011280872155747e-8,0.301
cornuto,2.011280872155747e-8,0.301
corolla,2.011280872155747e-8,0.301
coronados,2.011280872155747e-8,0.301
coronavirus,2.011280872155747e-8,0.301
corpora,2.011280872155747e-8,0.301
corporative,2.011280872155747e-8,0.301
corpuscular,2.011280872155747e-8,0.301
corpuses,2.011280872155747e-8,0.301
correlative,2.011280872155747e-8,0.301
corrente,2.011280872155747e-8,0.301
correspondingly,2.011280872155747e-8,0.301
corrido,2.011280872155747e-8,0.301
corrie,4.022561744311494e-7,1.3222
corrosives,4.022561744311494e-8,0.4771
corrosivity,2.011280872155747e-8,0.301
corruptly,2.011280872155747e-8,0.301
corruptness,2.011280872155747e-8,0.301
corruptor,2.011280872155747e-8,0.301
corseted,2.011280872155747e-8,0.301
corticospinal,2.011280872155747e-8,0.301
coruscant,2.011280872155747e-8,0.301
coruscation,2.011280872155747e-8,0.301
corven,2.011280872155747e-8,0.301
corvo,6.033842616467242e-8,0.6021
coset,2.011280872155747e-8,0.301
cosier,2.011280872155747e-8,0.301
cosigning,2.011280872155747e-8,0.301
cosiness,4.022561744311494e-8,0.4771
cosmologies,4.022561744311494e-8,0.4771
cosmologist,2.011280872155747e-8,0.301
cosponsor,2.011280872155747e-8,0.301
cosponsoring,2.011280872155747e-8,0.301
costosternal,2.011280872155747e-8,0.301
costumier,2.011280872155747e-8,0.301
coteau,4.022561744311494e-8,0.4771
cotillon,1.8101527849401724e-7,1.0
cott,2.011280872155747e-8,0.301
cottoned,2.011280872155747e-8,0.301
cottoner,2.011280872155747e-8,0.301
cottonpicking,2.011280872155747e-8,0.301
cotyledon,1.2067685232934484e-7,0.8451
cougher,2.011280872155747e-8,0.301
coulees,4.022561744311494e-8,0.4771
coulis,2.011280872155747e-8,0.301
coulisse,2.011280872155747e-8,0.301
coulomb,2.011280872155747e-8,0.301
coumarin,4.022561744311494e-8,0.4771
councillors,2.011280872155747e-8,0.301
councilors,2.011280872155747e-8,0.301
countenanced,2.011280872155747e-8,0.301
counteractant,2.011280872155747e-8,0.301
counteracted,2.011280872155747e-8,0.301
counteraction,2.011280872155747e-8,0.301
counteractive,1.6090246977245977e-7,0.9542
counteragent,2.011280872155747e-8,0.301
counterargument,2.011280872155747e-8,0.301
counterattacking,2.011280872155747e-8,0.301
counterforce,2.011280872155747e-8,0.301
counterirritant,2.011280872155747e-8,0.301
counterman,2.011280872155747e-8,0.301
counteroffers,2.011280872155747e-8,0.301
counterorder,2.011280872155747e-8,0.301
counterplay,2.011280872155747e-8,0.301
counterpunch,2.011280872155747e-8,0.301
counterpuncher,2.011280872155747e-8,0.301
counterspies,2.011280872155747e-8,0.301
countertenor,2.011280872155747e-8,0.301
counterterrorism,4.022561744311494e-8,0.4771
countertransference,4.022561744311494e-8,0.4771
countervail,2.011280872155747e-8,0.301
countinghouse,2.011280872155747e-8,0.301
countrified,2.011280872155747e-8,0.301
countrywomen,2.011280872155747e-8,0.301
couplets,2.011280872155747e-8,0.301
courgette,2.011280872155747e-8,0.301
couriered,2.011280872155747e-8,0.301
courthouses,2.011280872155747e-8,0.301
cousinhood,2.011280872155747e-8,0.301
couturiers,2.011280872155747e-8,0.301
covariant,2.011280872155747e-8,0.301
covenanter,2.011280872155747e-8,0.301
coverless,2.011280872155747e-8,0.301
coverups,2.011280872155747e-8,0.301
covetousness,2.011280872155747e-8,0.301
coveys,2.011280872155747e-8,0.301
cowardy,2.011280872155747e-8,0.301
cowmen,2.011280872155747e-8,0.301
cowpat,2.011280872155747e-8,0.301
cowpath,2.011280872155747e-8,0.301
cowpats,2.011280872155747e-8,0.301
cowpunchers,2.011280872155747e-8,0.301
cowrie,6.033842616467242e-8,0.6021
cowry,2.011280872155747e-8,0.301
cowsheds,2.011280872155747e-8,0.301
cowskin,2.011280872155747e-8,0.301
coxes,2.011280872155747e-8,0.301
cozed,2.011280872155747e-8,0.301
cozen,2.011280872155747e-8,0.301
cozenage,2.011280872155747e-8,0.301
coziest,2.011280872155747e-8,0.301
cozily,2.011280872155747e-8,0.301
cpo,2.011280872155747e-8,0.301
crabber,4.022561744311494e-8,0.4771
crabbit,2.011280872155747e-8,0.301
crabman,2.011280872155747e-8,0.301
crackable,2.011280872155747e-8,0.301
crackback,4.022561744311494e-8,0.4771
crackdowns,2.011280872155747e-8,0.301
crackled,2.011280872155747e-8,0.301
crackups,2.011280872155747e-8,0.301
craddy,2.011280872155747e-8,0.301
crafter,2.011280872155747e-8,0.301
craftily,2.011280872155747e-8,0.301
cragged,2.011280872155747e-8,0.301
crags,2.011280872155747e-8,0.301
crambo,2.011280872155747e-8,0.301
crampons,2.011280872155747e-8,0.301
craner,8.045123488622989e-8,0.699
crang,2.011280872155747e-8,0.301
craniofacial,2.011280872155747e-8,0.301
craniopharyngioma,2.011280872155747e-8,0.301
craniums,2.011280872155747e-8,0.301
crankier,2.011280872155747e-8,0.301
crankiest,2.011280872155747e-8,0.301
crape,2.011280872155747e-8,0.301
crapes,2.011280872155747e-8,0.301
crapshooter,2.011280872155747e-8,0.301
crapshooters,2.011280872155747e-8,0.301
crapulous,2.011280872155747e-8,0.301
crapy,2.011280872155747e-8,0.301
craquelure,4.022561744311494e-8,0.4771
crashingly,2.011280872155747e-8,0.301
crashworthiness,4.022561744311494e-8,0.4771
crassness,2.011280872155747e-8,0.301
cratch,4.022561744311494e-8,0.4771
crateful,2.011280872155747e-8,0.301
cravens,1.8101527849401724e-7,1.0
crawfished,2.011280872155747e-8,0.301
crawlspaces,2.011280872155747e-8,0.301
crazes,2.011280872155747e-8,0.301
creamery,1.2067685232934484e-7,0.8451
creamier,2.011280872155747e-8,0.301
creamiest,2.011280872155747e-8,0.301
creasy,1.2671069494581208e-6,1.8062
creationists,2.011280872155747e-8,0.301
creatives,2.011280872155747e-8,0.301
credere,4.022561744311494e-8,0.4771
credulous,2.011280872155747e-8,0.301
creedmore,2.011280872155747e-8,0.301
creekside,6.033842616467242e-8,0.6021
creel,8.045123488622989e-8,0.699
creem,8.045123488622989e-8,0.699
creepies,2.011280872155747e-8,0.301
cremains,2.011280872155747e-8,0.301
cremaster,1.0056404360778735e-7,0.7782
cremates,2.011280872155747e-8,0.301
cremator,2.011280872155747e-8,0.301
creosotes,2.011280872155747e-8,0.301
crepehanger,4.022561744311494e-8,0.4771
crepey,2.011280872155747e-8,0.301
crepitation,2.011280872155747e-8,0.301
crepitus,2.011280872155747e-8,0.301
crepuscular,2.011280872155747e-8,0.301
crepuscule,4.022561744311494e-8,0.4771
crescentic,2.011280872155747e-8,0.301
cress,2.011280872155747e-8,0.301
cressy,6.033842616467242e-8,0.6021
cresting,2.011280872155747e-8,0.301
cresyl,2.011280872155747e-8,0.301
crevasses,2.011280872155747e-8,0.301
creviced,2.011280872155747e-8,0.301
crewing,2.011280872155747e-8,0.301
crile,2.011280872155747e-8,0.301
criminalizes,2.011280872155747e-8,0.301
criminological,6.033842616467242e-8,0.6021
crimpling,2.011280872155747e-8,0.301
cringle,2.011280872155747e-8,0.301
crinite,2.011280872155747e-8,0.301
crinoid,4.022561744311494e-8,0.4771
crinums,2.011280872155747e-8,0.301
criolla,2.011280872155747e-8,0.301
criollos,2.011280872155747e-8,0.301
crippingly,2.011280872155747e-8,0.301
crispier,2.011280872155747e-8,0.301
crispiness,2.011280872155747e-8,0.301
crisping,2.011280872155747e-8,0.301
crisply,2.011280872155747e-8,0.301
crisscrosses,2.011280872155747e-8,0.301
criticises,2.011280872155747e-8,0.301
critism,2.011280872155747e-8,0.301
cro,2.011280872155747e-8,0.301
croaky,2.011280872155747e-8,0.301
croat,4.022561744311494e-8,0.4771
crocheter,2.011280872155747e-8,0.301
crocidolite,6.033842616467242e-8,0.6021
crocus,6.033842616467242e-8,0.6021
crocuses,2.011280872155747e-8,0.301
crofters,4.022561744311494e-8,0.4771
croker,2.011280872155747e-8,0.301
cronk,4.022561744311494e-8,0.4771
cronus,1.6090246977245977e-7,0.9542
cronyism,2.011280872155747e-8,0.301
crookback,2.011280872155747e-8,0.301
crookery,2.011280872155747e-8,0.301
crooking,2.011280872155747e-8,0.301
croppers,2.011280872155747e-8,0.301
croquettes,2.011280872155747e-8,0.301
crores,2.011280872155747e-8,0.301
crossbreds,2.011280872155747e-8,0.301
crosscurrent,2.011280872155747e-8,0.301
crosscurrents,2.011280872155747e-8,0.301
crosscuts,6.033842616467242e-8,0.6021
crosscutting,2.011280872155747e-8,0.301
crosshatch,2.011280872155747e-8,0.301
crossjack,2.011280872155747e-8,0.301
crosslet,4.022561744311494e-8,0.4771
crossness,2.011280872155747e-8,0.301
crossovers,2.011280872155747e-8,0.301
crosstie,2.011280872155747e-8,0.301
crosstrees,2.011280872155747e-8,0.301
crossway,2.011280872155747e-8,0.301
crosswise,2.011280872155747e-8,0.301
crotalid,2.011280872155747e-8,0.301
crotalus,2.011280872155747e-8,0.301
crotchets,2.011280872155747e-8,0.301
croucher,6.033842616467242e-8,0.6021
crowberries,2.011280872155747e-8,0.301
crowberry,1.0056404360778735e-7,0.7782
crts,2.011280872155747e-8,0.301
cruciferous,2.011280872155747e-8,0.301
cruciform,2.011280872155747e-8,0.301
crueller,2.011280872155747e-8,0.301
cruet,2.011280872155747e-8,0.301
crull,2.011280872155747e-8,0.301
crum,4.022561744311494e-8,0.4771
crumblings,2.011280872155747e-8,0.301
crumminess,2.011280872155747e-8,0.301
crummock,2.011280872155747e-8,0.301
crumps,2.011280872155747e-8,0.301
crunchier,2.011280872155747e-8,0.301
crunchiness,2.011280872155747e-8,0.301
cruppers,2.011280872155747e-8,0.301
crushingly,2.011280872155747e-8,0.301
crustacea,4.022561744311494e-8,0.4771
crusting,2.011280872155747e-8,0.301
crut,2.011280872155747e-8,0.301
cruzeiro,8.045123488622989e-8,0.699
cryobiologist,2.011280872155747e-8,0.301
cryogen,4.022561744311494e-8,0.4771
cryptanalysis,2.011280872155747e-8,0.301
cryptococcus,2.011280872155747e-8,0.301
cryptogenic,2.011280872155747e-8,0.301
cryptogram,2.011280872155747e-8,0.301
cryptograms,2.011280872155747e-8,0.301
cryptograph,2.011280872155747e-8,0.301
cryptographers,2.011280872155747e-8,0.301
cryptologic,2.011280872155747e-8,0.301
cryptologist,2.011280872155747e-8,0.301
cryptonym,2.011280872155747e-8,0.301
cryptos,2.011280872155747e-8,0.301
crystallic,6.033842616467242e-8,0.6021
crystallised,2.011280872155747e-8,0.301
crystallography,2.011280872155747e-8,0.301
csc,2.011280872155747e-8,0.301
cst,2.011280872155747e-8,0.301
cubage,2.011280872155747e-8,0.301
cubbyholes,2.011280872155747e-8,0.301
cubeb,2.011280872155747e-8,0.301
cubical,2.011280872155747e-8,0.301
cubics,6.033842616467242e-8,0.6021
cubing,6.033842616467242e-8,0.6021
cubistic,2.011280872155747e-8,0.301
cubmaster,2.011280872155747e-8,0.301
cuca,2.011280872155747e-7,1.0414
cuckolds,2.011280872155747e-8,0.301
cuckooing,2.011280872155747e-8,0.301
cudbear,6.033842616467242e-8,0.6021
cuddies,4.022561744311494e-8,0.4771
cuddlier,2.011280872155747e-8,0.301
cudgel,2.011280872155747e-8,0.301
cudgels,2.011280872155747e-8,0.301
cuerpo,2.011280872155747e-8,0.301
cuirass,2.011280872155747e-8,0.301
culbert,2.011280872155747e-8,0.301
culex,2.011280872155747e-8,0.301
cullies,2.011280872155747e-8,0.301
culling,2.011280872155747e-8,0.301
culls,4.022561744311494e-8,0.4771
cultch,2.011280872155747e-8,0.301
culter,1.407896610509023e-7,0.9031
cultish,2.011280872155747e-8,0.301
cultists,2.011280872155747e-8,0.301
cultivar,4.022561744311494e-8,0.4771
cultus,2.011280872155747e-8,0.301
cumquat,2.011280872155747e-8,0.301
cumulated,2.011280872155747e-8,0.301
cunners,4.022561744311494e-8,0.4771
cunninger,2.011280872155747e-8,0.301
cunningest,2.011280872155747e-8,0.301
cunningness,2.011280872155747e-8,0.301
cupful,2.011280872155747e-8,0.301
cupholder,2.011280872155747e-8,0.301
cupidity,2.011280872155747e-8,0.301
cuppin,4.022561744311494e-8,0.4771
cupric,2.011280872155747e-8,0.301
curated,2.011280872155747e-8,0.301
curatorship,2.011280872155747e-8,0.301
curbed,2.011280872155747e-8,0.301
curbstones,2.011280872155747e-8,0.301
curcas,2.011280872155747e-8,0.301
curculio,2.011280872155747e-8,0.301
curdling,2.011280872155747e-8,0.301
cureless,2.011280872155747e-8,0.301
curia,2.011280872155747e-8,0.301
curium,2.011280872155747e-8,0.301
curlew,2.011280872155747e-8,0.301
curlylocks,4.022561744311494e-8,0.4771
curn,2.011280872155747e-8,0.301
currentness,2.011280872155747e-8,0.301
currier,2.011280872155747e-8,0.301
curries,2.011280872155747e-8,0.301
currish,2.011280872155747e-8,0.301
cursorily,2.011280872155747e-8,0.301
cursus,2.011280872155747e-8,0.301
curtailment,2.011280872155747e-8,0.301
curtal,4.022561744311494e-8,0.4771
curtseying,2.011280872155747e-8,0.301
cushie,1.6090246977245977e-7,0.9542
cushier,2.011280872155747e-8,0.301
cuspids,2.011280872155747e-8,0.301
cusps,2.011280872155747e-8,0.301
cussedness,2.011280872155747e-8,0.301
customed,2.011280872155747e-8,0.301
customizer,2.011280872155747e-8,0.301
customizing,2.011280872155747e-8,0.301
cutted,2.011280872155747e-8,0.301
cuttle,2.011280872155747e-8,0.301
cuttlebone,2.011280872155747e-8,0.301
cwm,6.033842616467242e-8,0.6021
cyanate,2.011280872155747e-8,0.301
cyaniding,2.011280872155747e-8,0.301
cyanoacrylate,2.011280872155747e-8,0.301
cyclamen,2.011280872155747e-8,0.301
cycler,2.011280872155747e-8,0.301
cyclists,2.011280872155747e-8,0.301
cycloid,2.011280872155747e-8,0.301
cyclopedia,2.011280872155747e-8,0.301
cyclos,2.011280872155747e-8,0.301
cyclothymic,2.011280872155747e-8,0.301
cyclotomic,2.011280872155747e-8,0.301
cygnets,2.011280872155747e-8,0.301
cymbidium,2.011280872155747e-8,0.301
cyme,2.011280872155747e-8,0.301
cynips,4.022561744311494e-8,0.4771
cypresses,2.011280872155747e-8,0.301
cystogram,1.407896610509023e-7,0.9031
cystoscopy,2.011280872155747e-8,0.301
cytogeneticist,1.2067685232934484e-7,0.8451
cytomegalovirus,2.011280872155747e-8,0.301
cytosines,2.011280872155747e-8,0.301
cytotoxic,2.011280872155747e-8,0.301
dabbler,2.011280872155747e-8,0.301
dabblers,2.011280872155747e-8,0.301
dace,1.0056404360778735e-7,0.7782
dacha,8.045123488622989e-8,0.699
dacoits,4.022561744311494e-8,0.4771
dactyl,2.011280872155747e-8,0.301
dadas,2.011280872155747e-8,0.301
dadburned,2.011280872155747e-8,0.301
daddle,2.011280872155747e-8,0.301
dado,5.631586442036092e-7,1.4624
daggered,2.011280872155747e-8,0.301
daguerreotypes,2.011280872155747e-8,0.301
daimon,8.045123488622989e-8,0.699
dain,2.011280872155747e-8,0.301
dairies,2.011280872155747e-8,0.301
dairymen,2.011280872155747e-8,0.301
daleth,4.022561744311494e-8,0.4771
dallied,2.011280872155747e-8,0.301
dallis,3.8214336570959194e-7,1.301
dallying,4.022561744311494e-8,0.4771
damas,2.011280872155747e-8,0.301
damiana,4.022561744311494e-8,0.4771
damie,2.011280872155747e-8,0.301
dammers,6.033842616467242e-8,0.6021
damming,2.011280872155747e-8,0.301
damnum,2.011280872155747e-8,0.301
damson,2.011280872155747e-8,0.301
danae,1.2067685232934484e-7,0.8451
dancery,2.011280872155747e-8,0.301
dancette,2.011280872155747e-8,0.301
dancy,2.011280872155747e-8,0.301
dandiest,2.011280872155747e-8,0.301
dandler,8.045123488622989e-8,0.699
dandlers,4.022561744311494e-8,0.4771
dandruffy,2.011280872155747e-8,0.301
dandyish,2.011280872155747e-8,0.301
dangering,2.011280872155747e-8,0.301
dangerousness,2.011280872155747e-8,0.301
dankish,2.011280872155747e-8,0.301
danseur,2.011280872155747e-8,0.301
danta,6.033842616467242e-8,0.6021
darer,2.011280872155747e-8,0.301
dari,6.033842616467242e-8,0.6021
daric,3.8214336570959194e-7,1.301
darkling,1.0056404360778735e-7,0.7782
darknesses,2.011280872155747e-8,0.301
darkrooms,2.011280872155747e-8,0.301
darnel,1.0056404360778735e-7,0.7782
darns,2.011280872155747e-8,0.301
darwinist,2.011280872155747e-8,0.301
darya,2.6146651338024715e-7,1.1461
dase,2.011280872155747e-8,0.301
dashers,1.0056404360778735e-7,0.7782
dashingly,2.011280872155747e-8,0.301
datable,4.022561744311494e-8,0.4771
dato,4.022561744311494e-8,0.4771
datura,2.011280872155747e-8,0.301
daube,2.011280872155747e-8,0.301
daubing,4.022561744311494e-8,0.4771
daughterly,2.011280872155747e-8,0.301
dauner,4.022561744311494e-8,0.4771
dauntingly,2.011280872155747e-8,0.301
daunts,4.022561744311494e-8,0.4771
davening,6.033842616467242e-8,0.6021
davits,2.011280872155747e-8,0.301
dawdled,2.011280872155747e-8,0.301
dawen,2.011280872155747e-8,0.301
dawny,2.011280872155747e-8,0.301
dayan,4.022561744311494e-8,0.4771
daybed,2.011280872155747e-8,0.301
daybeds,2.011280872155747e-8,0.301
daydreamers,2.011280872155747e-8,0.301
daymares,4.022561744311494e-8,0.4771
daystar,4.022561744311494e-8,0.4771
dazzler,2.011280872155747e-8,0.301
dazzlingly,2.011280872155747e-8,0.301
dbl,4.022561744311494e-8,0.4771
deaconess,2.011280872155747e-8,0.301
deaconship,2.011280872155747e-8,0.301
deactivates,2.011280872155747e-8,0.301
deactivator,2.011280872155747e-8,0.301
deadening,2.011280872155747e-8,0.301
deadfall,2.011280872155747e-8,0.301
deading,2.011280872155747e-8,0.301
deadliness,2.011280872155747e-8,0.301
deadweights,2.011280872155747e-8,0.301
deafens,2.011280872155747e-8,0.301
deafer,2.011280872155747e-8,0.301
dealable,2.011280872155747e-8,0.301
deaness,2.011280872155747e-8,0.301
deare,5.028202180389368e-7,1.415
deathin,2.011280872155747e-8,0.301
debacles,2.011280872155747e-8,0.301
debagging,2.011280872155747e-8,0.301
debarked,2.011280872155747e-8,0.301
debarking,2.011280872155747e-8,0.301
debarred,2.011280872155747e-8,0.301
debaters,2.011280872155747e-8,0.301
debaucher,2.011280872155747e-8,0.301
debe,2.011280872155747e-8,0.301
deben,2.011280872155747e-8,0.301
debenture,2.011280872155747e-8,0.301
debiting,2.011280872155747e-8,0.301
debout,2.011280872155747e-8,0.301
debrided,2.011280872155747e-8,0.301
debriding,2.011280872155747e-8,0.301
debriefs,2.011280872155747e-8,0.301
debugged,2.011280872155747e-8,0.301
debuting,2.011280872155747e-8,0.301
decagrams,4.022561744311494e-8,0.4771
decaliters,2.011280872155747e-8,0.301
decameron,2.011280872155747e-8,0.301
decamp,2.011280872155747e-8,0.301
decamped,2.011280872155747e-8,0.301
decamping,2.011280872155747e-8,0.301
decanted,2.011280872155747e-8,0.301
decanting,2.011280872155747e-8,0.301
decapitates,2.011280872155747e-8,0.301
decapitating,2.011280872155747e-8,0.301
decapod,2.011280872155747e-8,0.301
decapods,2.011280872155747e-8,0.301
decathlete,2.011280872155747e-8,0.301
decencies,2.011280872155747e-8,0.301
decentest,2.011280872155747e-8,0.301
decentralization,2.011280872155747e-8,0.301
decentralized,2.011280872155747e-8,0.301
decerebrate,2.011280872155747e-8,0.301
decerebrating,4.022561744311494e-8,0.4771
decertified,2.011280872155747e-8,0.301
decigram,2.011280872155747e-8,0.301
decilitre,2.011280872155747e-8,0.301
decimator,6.033842616467242e-8,0.6021
decisiveness,2.011280872155747e-8,0.301
deckers,2.011280872155747e-8,0.301
declaim,2.011280872155747e-8,0.301
declasse,4.022561744311494e-8,0.4771
declension,4.022561744311494e-8,0.4771
decodable,2.011280872155747e-8,0.301
decoders,2.011280872155747e-8,0.301
decolletage,2.011280872155747e-8,0.301
decolouration,2.011280872155747e-8,0.301
decompensate,2.011280872155747e-8,0.301
decompensating,2.011280872155747e-8,0.301
decomposure,2.011280872155747e-8,0.301
decompresses,2.011280872155747e-8,0.301
decondition,2.011280872155747e-8,0.301
decongestant,2.011280872155747e-8,0.301
decongestants,2.011280872155747e-8,0.301
deconsecrate,2.011280872155747e-8,0.301
deconsecrated,2.011280872155747e-8,0.301
deconstructionist,2.011280872155747e-8,0.301
decontaminate,2.011280872155747e-8,0.301
decontaminating,2.011280872155747e-8,0.301
decontaminators,4.022561744311494e-8,0.4771
